Website,Article Title,Article content,Article Link,Date
https://www.ispreview.co.uk/,"131,000 Premises to Benefit from New Project Gigabit Broadband Contracts UPDATE","The UK Government and Openreach ( BT ) have today confirmed their latest four UK contract awards – valued at £289m+ – under the Project Gigabit broadband roll-out scheme, which we leaked last week ( here ). Some 131,000 premises in rural parts of North and Southwest Wales, Shropshire, Herefordshire, Devon, Somerset, Essex, North East England and Worcestershire will benefit.",https://www.ispreview.co.uk/index.php/2025/01/131000-premises-to-benefit-from-new-project-gigabit-broadband-contracts.html,7th Jan 2025
https://www.ispreview.co.uk/,Broadband ISP Quickline to Support 500 Lincolnshire Students via New Bursary,"Rural focused alternative UK ISP Quickline , which is building a gigabit-capable broadband network (full fibre and wireless) across parts of Yorkshire and Lincolnshire (England), has collaborated with the Lincolnshire Institute of Technology (LIoT) to help support 500 students through a bursary scheme (i.e. money will help with study, travel and additional childcare costs).",https://www.ispreview.co.uk/index.php/2025/01/broadband-isp-quickline-to-support-500-lincolnshire-students-via-new-bursary.html,6th Jan 2025
https://www.ispreview.co.uk/,Investors Share Views on UK’s Difficult Alternative Broadband Market,"A new newspaper report has revealed what digital infrastructure investors think of the UK’s current market for alternative broadband networks (altnets). Suffice to say that, after a difficult couple of years, there still seems to be a fair mix of both strong pessimism and optimism for 2025, which perhaps reflects the different states of the market’s many providers.",https://www.ispreview.co.uk/index.php/2025/01/investors-share-views-on-uks-difficult-alternative-broadband-market.html,6th Jan 2025
https://www.ispreview.co.uk/,Business ISP FluidOne Appoints New UK Chief Financial Officer,"Business focused UK broadband ISP, IT and Cloud solutions provider FluidOne has today announced the appointment of Graham Dickie as its new Chief Financial Officer (CEO), effective immediately. Graham will replace former CFO, Roy Hastings, in the role after he left during July 2024 by mutual agreement.",https://www.ispreview.co.uk/index.php/2025/01/business-isp-fluidone-appoints-new-uk-chief-financial-officer.html,6th Jan 2025
https://www.ispreview.co.uk/,Openreach Builds FTTP Broadband to 17 Million UK Premises,"National network access provider Openreach ( BT ) has today revealed that their Fibre-to-the-Premises (FTTP) network, which offers broadband speeds of up to 1800Mbps to homes and businesses via hundreds of ISPs, has now covered 17 million UK premises. This includes more than 4.3 million premises in “rural and hard-to-reach areas“.",https://www.ispreview.co.uk/index.php/2025/01/openreach-builds-fttp-broadband-to-17-million-uk-premises.html,6th Jan 2025
https://www.ispreview.co.uk/,AllPoints Fibre CEO on Becoming the UBER of the UK’s Full Fibre Wholesale Market,"The CEO of alternative network operator AllPoints Fibre (APFN / Fern Trading), Jarlath Finnegan, has today told ISPreview – in a new interview – of his ambition for the company to become the “UBER of the full fibre wholesale market“, which reflects their desire to help “accelerate” the delivery of related UK broadband services over the next few years.",https://www.ispreview.co.uk/index.php/2025/01/allpoints-fibre-ceo-on-becoming-the-uber-of-the-uks-full-fibre-wholesale-market.html,6th Jan 2025
https://www.ispreview.co.uk/,Starlink 2024 Report Details 1Tbps Speed LEO v3 Broadband Satellites,"SpaceX’s Starlink service, which offers ultrafast broadband speeds to the UK and globally via a mega constellation of satellites in Low Earth Orbit (LEO), has published an annual 2024 Progress Report that summarises their recent upgrades and reveals how their future V3 (GEN3) satellite will be able to handle 1Tbps (Terabits per second) of capacity.",https://www.ispreview.co.uk/index.php/2025/01/starlink-2024-report-details-1tbps-speed-leo-v3-broadband-satellites.html,4th Jan 2025
https://www.ispreview.co.uk/,OneWeb LEO Broadband Satellites Suffer Major Outage Due to Silly Fault,"European satellite operator Eutelsat has confirmed that their OneWeb network, which is the global constellation of broadband satellites in Low Earth Orbit (LEO) that is still partly supported by the UK government, suffered a “temporary, 48-hour outage” over the New Year period that started on 31st December 2024.",https://www.ispreview.co.uk/index.php/2025/01/oneweb-leo-broadband-satellites-suffer-major-outage-due-to-silly-glitch.html,2nd Jan 2025
https://www.ispreview.co.uk/,UK ISP Glide Completes Debt Refinancing and Agrees New Capex Facility,"Business, student and residential ISP Glide Group , which has been busy expanding their full fibre broadband network across more of the UK (leased lines and FTTP etc.), recently announced the successful completion of a refinancing of its existing debt arrangements. The deal also included a new capex (capital expenditure) facility to support growth.",https://www.ispreview.co.uk/index.php/2025/01/uk-isp-glide-completes-debt-refinancing-and-agrees-new-capex-facility.html,2nd Jan 2025
https://www.ispreview.co.uk/,BT Win Four More UK Project Gigabit Broadband Rollout Contracts Worth £289m,"The UK government has today confirmed the expected news that BT Group (Openreach) have been formally awarded several new Type C (Cross-Regional) Project Gigabit broadband roll-out contracts. This will help upgrade internet connectivity across more parts (hard to reach rural areas) of Shropshire, Herefordshire, Wales, Devon, Somerset, Essex and North East England, and Worcestershire.",https://www.ispreview.co.uk/index.php/2025/01/bt-win-four-more-uk-project-gigabit-broadband-rollout-contracts-worth-289m.html,2nd Jan 2025
https://www.ispreview.co.uk/,2024 H2 – UK Coverage of Gigabit Broadband Nears 86 Percent,"ISPreview has today published our biannual UK summary of fixed broadband coverage for H2 2024, which found that “full fibre” (FTTP) ISP networks have grown to reach 73.53% of premises (up from 67.68% in H1) and 85.87% are within reach of “gigabit” speeds (up from 83.39%). Continue on to see details for England, Wales, Scotland and N.Ireland.",https://www.ispreview.co.uk/index.php/2025/01/2024-h2-uk-coverage-of-gigabit-broadband-nears-86-percent.html,2nd Jan 2025
https://www.ispreview.co.uk/,INCA CEO Talks Future of UK Broadband Altnets and Infrastructure Sharing,"The new CEO of the Independent Networks Co-operative Association (INCA), Paddy Paddison, which represents many of the UK’s alternative broadband operators, has today told ISPreview – as part of a new interview – that he’s optimistic about financial institutions supporting altnets again “over the next year” and wants to see more sharing (infrastructure, wholesale etc.) in the sector.",https://www.ispreview.co.uk/index.php/2025/01/inca-ceo-talks-future-of-uk-broadband-altnets-and-infrastructure-sharing.html,2nd Jan 2025
https://www.ispreview.co.uk/,CityFibre Suffers FTTP Broadband Network Outage in York UPDATE2,"More than four thousand customers on CityFibre ’s full fibre broadband network in the Northeast England city of York (Yorkshire and the Humber), which is used by lots of different ISPs ( Vodafone , Zen Internet , iDNET , TalkTalk etc.), are this afternoon being affected by a major network outage.",https://www.ispreview.co.uk/index.php/2024/12/cityfibre-suffers-fttp-broadband-network-outage-in-york.html,31st Dec 2024
https://www.ispreview.co.uk/,2025 New Year Honours for Ofcom Director’s Services to Telecoms,"The UK Government has published their annual New Year Honours List for 2025 , which saw Ofcom ’s Interim Group Director of Networks and Communications, David Peter Clarkson, being named a “Member of the Order of the British Empire” for his services to telecommunications.",https://www.ispreview.co.uk/index.php/2024/12/2025-new-year-honours-for-ofcom-directors-services-to-telecoms.html,31st Dec 2024
https://www.ispreview.co.uk/,Starlink’s Satellite Broadband Hits Capacity Limit in South East England,"Customers in the South East of England who may be looking to sign-up with SpaceX’s popular Starlink service, which offers ultrafast broadband connectivity via a global mega constellation of satellites in Low Earth Orbit (LEO), may have to wait a bit longer as the network in that area is now “at capacity“.",https://www.ispreview.co.uk/index.php/2024/12/starlinks-satellite-broadband-hits-capacity-limit-in-south-east-england.html,31st Dec 2024
https://www.ispreview.co.uk/,Broadband ISP Plusnet UK Discontinues Static IP Address Option,"Low-cost broadband ISP Plusnet ( BT Group), which over the past few years has already lost many of its extra features (pay TV, home phone (on FTTP ), mobile etc.), appears to have added yet another service to the digital dustbin after customers began complaining that they could no longer add a Static IP address to their accounts.",https://www.ispreview.co.uk/index.php/2024/12/broadband-isp-plusnet-uk-discontinues-static-ip-address-option.html,31st Dec 2024
https://www.ispreview.co.uk/,ISP Zen Internet Reveals its UK Network Traffic Peaks for 2024,"Rochdale-base broadband ISP Zen Internet has revealed that they saw their busiest ever period for network traffic on 4th December 2024, when streaming of live Premier League Football caused usage on their network to peak at 17% higher than 2023’s record and 10% above the average for a typical December evening. This was a 4% increase over their previous record high in September 2024.",https://www.ispreview.co.uk/index.php/2024/12/isp-zen-internet-reveals-its-uk-network-traffic-peaks-for-2024.html,30th Dec 2024
https://www.ispreview.co.uk/,99 Percent of Cumbria Still Expected to Get Gigabit Broadband by 2026,"The Cumberland Council in England has praised the progress being made on local broadband upgrades in the rural region, which they say has so far helped to extend “superfast” (30Mbps+) networks to cover more than 95% of premises and “gigabit” (1000Mbps+) connectivity to 62%. But they also “anticipate” that gigabit cover will “exceed 99% of properties by 2026“.",https://www.ispreview.co.uk/index.php/2024/12/99-percent-of-cumbria-uk-expected-to-get-gigabit-broadband-by-2026.html,30th Dec 2024
https://www.ispreview.co.uk/,The Cheapest UK 4G and 5G Unlimited Mobile Data Plans for 2024 vs 2022,ISPreview has today taken a quick look back across the UK’s market for mobile network operators in order to identify both the cheapest unlimited 4G and 5G data (broadband) plans and examine how their pricing has changed since our last survey two years ago. But some people may be surprised to find that most operators are still charging a similar amount.,https://www.ispreview.co.uk/index.php/2024/12/the-cheapest-uk-4g-and-5g-unlimited-mobile-broadband-plans-for-2025.html,30th Dec 2024
https://www.ispreview.co.uk/,2025 Broadband Price Hikes and the Impact of Ofcom’s New UK Policy,"On 17th January 2025 Ofcom will begin enforcing a ban on mid-contract price hikes that are linked to inflation and percentage changes ( here ), but this doesn’t extend to many existing broadband contracts. Consumers on bigger ISPs may thus find themselves being divided between two different pricing policies, and one is going to hurt your wallet more than the other.",https://www.ispreview.co.uk/index.php/2024/12/broadband-price-hikes-and-the-impact-of-ofcoms-new-uk-policy.html,28th Dec 2024
https://www.ispreview.co.uk/,ISP Virgin Media Slashes UK Broadband Prices in Winter Sale,"New customers looking to join broadband ISP Virgin Media ( O2 ) should take note that they’ve today launched their Winter Sale, which significantly slashes some of their broadband and TV bundle prices. For example, Virgin’s top 2Gbps package has been reduced in price to just £55 per month on an 18-month minimum term.",https://www.ispreview.co.uk/index.php/2024/12/isp-virgin-media-slashes-uk-broadband-prices-in-winter-sale.html,27th Dec 2024
https://www.ispreview.co.uk/,Free Broadband Boost on Guernsey as FTTP Rollout Reaches 75 Percent,"Mobile and broadband operator Sure recently confirmed that their roll-out of full fibre ( FTTP ) broadband on the English Channel Island of Guernsey had now reached 75% of premises (with take-up of 15,000 premises), which puts them on-track to complete the build phase by the end of 2025. Many customers are also being given free speed boosts as part of the upgrade.",https://www.ispreview.co.uk/index.php/2024/12/free-broadband-boost-on-guernsey-as-fttp-rollout-covers-75-percent.html,27th Dec 2024
https://www.ispreview.co.uk/,Top Fastest UK Mobile and Home Broadband ISPs for H2 2024,"Once again, as we reach the end of 2024, it’s time for ISPreview to take our usual biannual look back to see how the broadband download and upload speeds have changed across the fastest nationally available UK fixed line ISPs, mobile network operators and Starlink ( satellite ) services. But this time around we’ve made a few changes.",https://www.ispreview.co.uk/index.php/2024/12/top-fastest-uk-mobile-and-home-broadband-isps-for-h2-2024.html,27th Dec 2024
https://www.ispreview.co.uk/,2024 vs 2023 – UK Broadband and Mobile Speeds vs the World,"Once again we’re ending 2024 by taking a look back to see how the United Kingdom’s position, at least in terms of the top 50 fastest countries for both fixed broadband ISP and mobile (4G, 5G) data speeds, has changed since 2023. Overall, the UK fell from 51st to 53rd for mobile and jumped from 56th to 44th for fixed lines.",https://www.ispreview.co.uk/index.php/2024/12/2024-vs-2023-uk-broadband-and-mobile-speeds-vs-the-world.html,26th Dec 2024
https://www.ispreview.co.uk/,"North Yorkshire UK Seeks Faster Broadband Fix for 11,000 Premises","The North Yorkshire Council (NYC) has called on the UK government to help it find funding and solutions for the remaining 11,000 properties in the county that, once existing roll-outs of gigabit-capable broadband ISP networks have completed, will likely still be left without access to “decent internet connections“.",https://www.ispreview.co.uk/index.php/2024/12/north-yorkshire-uk-seeks-faster-broadband-fix-for-11000-premises.html,24th Dec 2024
https://www.ispreview.co.uk/,ISP G.Network Offers 300Mbps Broadband for £20 in London,"London focused UK broadband ISP G.Network , which has deployed a Fibre-to-the-Premises (FTTP) network across 361,000 “connectable” premises in parts of London ( here ), has today begun a new discount that cuts the price of their 300Mbps (100Mbps upload) package to just £20 per month on a 24-month term (£30 thereafter).",https://www.ispreview.co.uk/index.php/2024/12/isp-g-network-offers-300mbps-broadband-for-20-in-london.html,24th Dec 2024
https://www.ispreview.co.uk/,Ookla Examine New Year’s Eve 23-24 City 5G Mobile Broadband Speeds,"Network testing firm Ookla (i.e. Speedtest.net, Downdetector.co.uk) has used its crowdsourced data to examine how 5G mobile (mobile broadband) networks performed across a selection of major world cities, including London in the UK, during last year’s New Year’s Eve (Dec 2023) celebrations.",https://www.ispreview.co.uk/index.php/2024/12/ookla-examine-new-years-eve-23-24-city-5g-mobile-broadband-speeds.html,23rd Dec 2024
https://www.ispreview.co.uk/,Voneus to Expand Gigabit Broadband in Carmarthenshire via Street Lights,"The Carmarthenshire County Council (CCC) in Wales has signed a new agreement that will allow rural ISP Voneus to install their fixed wireless gigabit broadband network equipment on top of local street lighting columns, which will make it easier for them to expand into the county’s poorly served rural communities.",https://www.ispreview.co.uk/index.php/2024/12/voneus-to-expand-gigabit-broadband-in-carmarthenshire-via-street-lights.html,23rd Dec 2024
https://www.ispreview.co.uk/,BDUK Expand CityFibre’s Norfolk UK Project Gigabit Broadband Rollout,"The Government’s Building Digital UK (BDUK) agency recently revealed that their £114m (state aid) Project Gigabit broadband roll-out contract for Norfolk (Lot 7), which was won by CityFibre in July 2023 ( here ), has seen its scope expanded. As a result the public funding has been boosted to £128.8m and the targeted premises for intervention has risen from 62,282 to 75,587.",https://www.ispreview.co.uk/index.php/2024/12/bduk-expand-cityfibres-norfolk-uk-project-gigabit-broadband-rollout.html,21st Dec 2024
https://www.ispreview.co.uk/,Altnet UK Broadband Provider Fibrus Summarises Financial Results,"Infracapital-backed network provider Fibrus , which is busy rolling out their gigabit-capable Fibre-to-the-Premises (FTTP) broadband ISP network across rural parts of Cumbria (England) and Northern Ireland, has published a limited preview of their latest financial results for 2024 – showing a 58% increase in revenues and a 143% increase in connected customers.",https://www.ispreview.co.uk/index.php/2024/12/altnet-uk-broadband-provider-fibrus-summarises-financial-results.html,20th Dec 2024
https://www.ispreview.co.uk/,Openreach Publish Updated Dec 2024 UK FTTP Broadband Build Plan,"Network operator Openreach ( BT ) has today updated the build plan for the ongoing roll-out of their 1.8Gbps Fibre-to-the-Premises ( FTTP ) broadband ISP technology, which is the first update since May 2024 when they added 517 new UK locations to their deployment. But this update mostly just reflects changes and progress with their existing locations.",https://www.ispreview.co.uk/index.php/2024/12/openreach-publish-updated-dec-2024-uk-fttp-broadband-build-plan.html,20th Dec 2024
https://www.ispreview.co.uk/,Big UK ISPs Ordered to Block More Pirated Book and Journal Websites,"The Publishers Association (PA) has convinced the High Court to force most of the major broadband ISPs in the United Kingdom ( BT , Sky Broadband , Virgin Media , TalkTalk , EE and Plusnet ) to extend and expand their existing block of websites, focusing on those that were found to facilitate internet copyright infringement (piracy) of books and journals.",https://www.ispreview.co.uk/index.php/2024/12/big-uk-isps-ordered-to-block-more-pirated-book-and-journal-websites.html,20th Dec 2024
https://www.ispreview.co.uk/,Trial Seeks to Improve Broadband on Public Transport in Swansea Bay Area,"The Welsh Government (WG) and a consortium of partners have today kicked off the StarBws project, which will trial a mix of Low Earth Orbit (LEO) satellite and 4G mobile (wireless) technologies from Starlink , Peplink and wavemobile in order to improve broadband for passengers travelling on public transportation in rural parts of the Swansea Bay area.",https://www.ispreview.co.uk/index.php/2024/12/trial-seeks-to-improve-broadband-on-public-transport-in-swansea-bay-area.html,20th Dec 2024
https://www.ispreview.co.uk/,Voneus Drops Out of Project Gigabit Broadband Contract for Mid West Shropshire,"In an unexpected development, the Government’s Building Digital UK (BDUK) agency has just announced that rural broadband ISP Voneus have “mutually agreed to terminate” the £12m (state aid) Project Gigabit broadband roll-out contract for Mid West Shropshire (Lot 25.01), which would have expanded a full fibre ( FTTP ) network to 6,000 premises in hard to reach areas.",https://www.ispreview.co.uk/index.php/2024/12/voneus-drops-out-of-project-gigabit-broadband-contract-for-mid-west-shropshire.html,20th Dec 2024
https://www.ispreview.co.uk/,"Virgin Media UK and Nexfibre Expand Full Fibre to 13,000 Homes in Stoke","Broadband operator nexfibre , which shares some of their UK parentage with retail ISP partner Virgin Media ( O2 ), has today announced that they’ve made their 2Gbps speed Fibre-to-the-Premises (FTTP / XGS-PON) broadband network available to more than 13,000 additional homes in the city of Stoke-on-Trent (Staffordshire, England).",https://www.ispreview.co.uk/index.php/2024/12/virgin-media-uk-and-nexfibre-expand-full-fibre-to-13000-homes-in-stoke.html,20th Dec 2024
https://www.ispreview.co.uk/,Cumbria Overbuild Questions Raised Over Fibrus and B4RN’s Broadband Networks,"Residents in the rural Cumbria (England) villages of Kirkoswald and Great Salkeld, which previously worked with local ISP B4RN to build a new full fibre (FTTP) broadband network (partly funded by government vouchers), have been left puzzled after Fibrus started building a similar network in the same area under a publicly funded Project Gigabit contract.",https://www.ispreview.co.uk/index.php/2024/12/cumbria-overbuild-questions-raised-over-fibrus-and-b4rns-broadband-networks.html,20th Dec 2024
https://www.ispreview.co.uk/,Openreach Expand Pilot to Help UK Telecare Users Switch to Digital Phones,"Openreach (BT) has today announced that they’ve expanded their small scale ‘Prove Telecare’ trial into a full pilot, which aims to help UK consumers with old analogue based phone (PSTN / WLR) and telecare systems to safely migrate to modern broadband (FTTP etc.) connections with IP / digital phone ( VoIP ) services.",https://www.ispreview.co.uk/index.php/2024/12/openreach-expand-pilot-to-help-uk-telecare-users-switch-to-digital-phones.html,19th Dec 2024
https://www.ispreview.co.uk/,"Openreach Reveal More 2024 UK Ethernet, PIA and Dark Fibre Price Rises","Network access provider Openreach (BT) has just announced the second batch of annual price increases for 2024 ( see first batch ), albeit this time focused more on their wholesale Ethernet (EAD, EBD etc.), OSA, Excess Construction Charges (ECC), SOTAP for Analogue, Dark Fibre and Physical Infrastructure Access (PIA) products for UK ISPs, businesses and other networks.",https://www.ispreview.co.uk/index.php/2024/12/openreach-reveal-more-2024-uk-ethernet-pia-and-dark-fibre-price-rises.html,19th Dec 2024
https://www.ispreview.co.uk/,Sky Glass and Stream UK Customers Get New Ad-Skipping Feature,"Customers of Sky’s broadband-based Sky Glass and Sky Stream pay TV streaming devices have finally got access to the provider’s new Ad-Skipping feature, which is an add-on pack that appears to have been introduced alongside Sky’s latest firmware update (e.g. QS34.022.00P on Sky Glass ).",https://www.ispreview.co.uk/index.php/2024/12/sky-glass-and-stream-uk-customers-get-new-ad-skipping-feature.html,19th Dec 2024
https://www.ispreview.co.uk/,Court Dismisses Class Action Claim Over BT’s Alleged UK Landline Overcharging UPDATE,"The Competition Appeal Tribunal (CAT) has today dismissed a £1.3bn class action claim by the Collective Action on Land Lines (CALL) campaign against national broadband ISP and phone provider BT, which alleged that the UK telecoms giant had overcharged 2.3 million of its landline-only phone customers between 2015 and 2018.",https://www.ispreview.co.uk/index.php/2024/12/court-dismisses-class-action-claim-over-bts-alleged-uk-landline-overcharging.html,19th Dec 2024
https://www.ispreview.co.uk/,CityFibre Begin Project Gigabit Broadband Build in Leicestershire and Warwickshire,"Network operator CityFibre has today announced that they’ve begun the roll-out phase of their £77m state-aid supported Project Gigabit contract for the Leicestershire and Warwickshire (Lot 11) area. This will extend their 10Gbps capable FTTP broadband network to an additional 45,000 hard-to-reach rural premises in those regions.",https://www.ispreview.co.uk/index.php/2024/12/cityfibre-begin-project-gigabit-broadband-build-in-leicestershire-and-warwickshire.html,19th Dec 2024
https://www.ispreview.co.uk/,Broadband ISP TalkTalk UK Suffers Router Disconnections Bug,"Some of TalkTalk ’s broadband customers have, over the past week or two, been experiencing an unusual router bug with the provider’s ‘Wi-Fi Hub’ device that has been causing them to be repeatedly disconnected from the internet. But the ISP is currently known to be “in the process of applying a solution to all impacted” routers.",https://www.ispreview.co.uk/index.php/2024/12/broadband-isp-talktalk-uk-suffers-router-disconnections-bug.html,19th Dec 2024
https://www.ispreview.co.uk/,Rural UK Fibre Broadband ISP Gigaclear Appoints New Chairman,"Abingdon-based rural ISP and full fibre network builder Gigaclear , which has already extended their FTTP network to cover 580,000 premises (RFS) in England and signed-up over 130,000 customers, has today announced that they’ve appointed Andy Matthews to be their new Chairman – replacing Stephen Nelson who is retiring.",https://www.ispreview.co.uk/index.php/2024/12/rural-uk-fibre-broadband-isp-gigaclear-appoints-new-chairman.html,18th Dec 2024
https://www.ispreview.co.uk/,First Customer Live on Project Gigabit Broadband Network in South Wiltshire UK,"Rural ISP Wessex Internet has announced that they’ve connected their first customer to a new 10Gbps capable Fibre-to-the-Premises (FTTP) broadband network, which they’ve been building as part of their £18.8m Project Gigabit (Lot 30) contract for South Wiltshire (England). This aims to cover “around” 14,500 hard-to-reach premises in the area.",https://www.ispreview.co.uk/index.php/2024/12/first-customer-live-on-project-gigabit-broadband-network-in-south-wiltshire-uk.html,18th Dec 2024
https://www.ispreview.co.uk/,Vodafone UK and Google Boost 5G Upload Speeds for Pixel Users via MIMO and ULCA,"Vodafone UK has announced that they’ve worked with Google to bring MIMO (Multiple Input, Multiple Output) support to their Pixel 8 Pro and new Pixel 9, 9 Pro, 9 Pro XL, and 9 Fold phones when on the mobile operator’s new 5G Standalone (broadband) network, which has helped to boost upload speeds. But Google users won’t be the only ones to benefit.",https://www.ispreview.co.uk/index.php/2024/12/vodafone-uk-and-google-boost-5g-upload-speeds-for-pixel-users-via-mimo-and-ulca.html,18th Dec 2024
https://www.ispreview.co.uk/,London Internet Exchange Increased its Network Capacity by 21 Percent in 2024,"The London Internet Exchange (LINX), which handles a large chunk of UK and global data traffic through their switches via around 900 members (broadband ISPs, mobile operators etc.), has today revealed that they increased their connected network capacity by 21% over the past year, from 60.10Tbps (Terabits per second) in 2023, to 72.91Tbps in 2024.",https://www.ispreview.co.uk/index.php/2024/12/london-internet-exchange-increased-its-network-capacity-by-21-percent-in-2024.html,18th Dec 2024
https://www.ispreview.co.uk/,Eutelsat Tap Airbus to Build Next Gen OneWeb Broadband Satellites,"European satellite operator Eutelsat has announced that they’ve selected Airbus Defence and Space (ADS) to build the first batch of 100 next generation (GEN2) broadband satellites for their global OneWeb network in Low Earth Orbit (LEO), which is a constellation that has been partly supported by the UK government. Expect various upgrades, such as 5G mobile support.",https://www.ispreview.co.uk/index.php/2024/12/eutelsat-tap-airbus-to-build-next-gen-oneweb-broadband-satellites.html,18th Dec 2024
https://www.ispreview.co.uk/,ISP Virgin Media UK Warns Parental Controls on New Devices Still Confuse,"A new survey of 1,020 people in the UK, which was conduct by Strand Partners on behalf of broadband ISP Virgin Media ( O2 ) and Internet Matters , has found that 44% of parents don’t know how to add safety controls or tools to the tech (devices) they’re planning to gift this Christmas. This is despite 82% being worried about their children having unrestricted access to the internet.",https://www.ispreview.co.uk/index.php/2024/12/isp-virgin-media-uk-warns-parental-controls-on-new-devices-still-confuse.html,18th Dec 2024
https://www.ispreview.co.uk/,Openreach Name Top 5 London Boroughs for Full Fibre Broadband Cover,"Network access provider Openreach ( BT ) has today revealed the top five London Boroughs for coverage of their Fibre-to-the-Premises ( FTTP ) broadband network, which sees Barking and Dagenham topping the table with more than 8 out of 10 premises now able to upgrade to the new service.",https://www.ispreview.co.uk/index.php/2024/12/openreach-name-top-5-london-boroughs-for-full-fibre-broadband-cover.html,17th Dec 2024
https://www.ispreview.co.uk/,"CityFibre Begin Project Gigabit Broadband Build in Bedfordshire, Northamptonshire and Milton Keynes","Network operator CityFibre has today announced that they’ve begun the roll-out phase of their £51m state-aid supported Project Gigabit contract for the Bedfordshire, Northamptonshire & Milton Keynes (Lot 12) area. This will extend their 10Gbps capable FTTP broadband network to an additional 25,000 hard-to-reach rural premises in those regions.",https://www.ispreview.co.uk/index.php/2024/12/cityfibre-begin-project-gigabit-broadband-build-in-bedfordshire-northamptonshire-and-milton-keynes.html,17th Dec 2024
https://www.ispreview.co.uk/,Openreach Brings FTTP Broadband Cover to 50 Percent of UK Premises,"The latest independent data from Thinkbroadband has revealed that the footprint of Openreach ’s ( BT ) national Fibre-to-the-Premises (FTTP) network, which currently offers broadband speeds of up to 1.8Gbps to ISPs and their customers, has just passed the 50% of UK premises (16,328,469 ready for service) milestone.",https://www.ispreview.co.uk/index.php/2024/12/openreach-brings-fttp-broadband-cover-to-50-percent-of-uk-premises.html,17th Dec 2024
https://www.ispreview.co.uk/,Ofcom UK Propose Tweak to 3.9GHz Band for Mobile and Wireless Broadband,"The UK telecoms regulator has proposed an additional tweak to its existing licence for the 3.9GHz (3925 – 4009MHz) radio spectrum band, which would change the authorised frequency from 3925-4009 MHz (3.9GHz) to 3800-3884 MHz (3.8GHz). This could potentially make it more efficient for fixed wireless and 5G based mobile broadband services, such as those from Three UK .",https://www.ispreview.co.uk/index.php/2024/12/ofcom-uk-propose-tweak-to-3-9ghz-band-for-mobile-and-wireless-broadband.html,17th Dec 2024
https://www.ispreview.co.uk/,Football Streaming Pushes BT to Record UK Broadband Traffic of 33.7Tbps,"Broadband and telecoms giant BT ( EE ) has used a mix of UK network stats and a consumer survey of 2,000 adults to reveal how the “British public are engaging with the biggest cultural moments of the year“. BT also hit a record peak of broadband traffic on 4th Dec 2024, when streaming of Premier League Football helped push them to 33.7Tbps (Terabits per second).",https://www.ispreview.co.uk/index.php/2024/12/football-streaming-pushes-bt-to-record-uk-broadband-traffic-of-33-7tbps.html,17th Dec 2024
https://www.ispreview.co.uk/,Voneus Face Rural Broadband Complaints in Shropshire and Powys,"Rural broadband ISP Voneus , which has built a mix of full fibre (FTTP) and fixed wireless broadband networks across parts of Wales and England, has pledge to “increase community communication” after more than a hundred complaints about their service were raised by residents through two MPs for Shropshire and Powys.",https://www.ispreview.co.uk/index.php/2024/12/voneus-face-rural-broadband-complaints-in-shropshire-and-powys.html,16th Dec 2024
https://www.ispreview.co.uk/,Lyca Mobile Warns up to 90 Percent of UK Staff Could Lose their Jobs,"Troubled mobile operator Lyca Mobile , which is a virtual operator (mvno) on EE ’s network, has reportedly told its UK workforce that the company is facing some “pretty serious challenges” and as a result of that almost 90% of their workers (up to 316 jobs) could be made redundant.",https://www.ispreview.co.uk/index.php/2024/12/lyca-mobile-warns-up-to-90-percent-of-uk-staff-could-lose-their-jobs.html,16th Dec 2024
https://www.ispreview.co.uk/,Ofcom UK Set Timetable for 5G Mobile Auction of 26GHz and 40GHz,"The UK telecoms regulator has today set out their expected timetable for the long-in-gestation plan to auction off a large chunk of millimetre wave (mmW) radio spectrum frequency in the 26GHz and 40GHz bands, which will be used by mobile operators to deliver faster 5G (mobile broadband) services. But you’ll have to wait until October 2025.",https://www.ispreview.co.uk/index.php/2024/12/ofcom-uk-set-timetable-for-5g-mobile-auction-of-26ghz-and-40ghz.html,16th Dec 2024
https://www.ispreview.co.uk/,"Business ISP bOnline Launch New FTTP Broadband, VOIP and Unlimited Calls Plan","Business focused UK broadband ISP bOnline today claims to have launched a new “industry beating” full fibre broadband (FTTP), Voice-over- IP ( VoIP ) and unlimited calls package for small businesses that costs from just £29.95 ex. VAT a month (this is said to represent a 33% drop over its equivalent previous monthly pricing).",https://www.ispreview.co.uk/index.php/2024/12/business-isp-bonline-launch-new-fttp-broadband-voip-and-unlimited-calls-plan.html,16th Dec 2024
https://www.ispreview.co.uk/,Ofcom Publish New Online UK Internet Safety Codes of Practice,"Ofcom has today published the “first edition” of its new online UK safety codes of practice for “tech firms” (e.g. social media) and smaller websites under the government’s Online Safety Act (OSA). Providers now have 3 months to ensure they’re able to tackle “illegal harms” (content), such as terror, hate, fraud, child sexual abuse and assisting or encouraging suicide.",https://www.ispreview.co.uk/index.php/2024/12/ofcom-publish-new-online-uk-internet-safety-codes-of-practice.html,16th Dec 2024
