Website,Article Title,Article content,Article Link,Date
https://fibrenews.co.uk/category/all-news/,Quickline Rolls Out Full Fibre to Hard-to-Reach Homes in Lincolnshire & East Yorkshire,"Thousands of rural homes and businesses across Lincolnshire and the East Riding of Yorkshire are finally getting the broadband speeds they deserve. Quickline is delivering full fibre broadband as part of the government-backed Project Gigabit, bringing next-generation connectivity to communities that have long been left behind. Since securing the contract in summer 2024, Quickline has already connected nearly 850 funded homes and businesses to gigabit-capable broadband. The first areas to benefit include the villages of Ruskington, Ancaster, and Burgh le Marsh in the south of Lincolnshire. But this is just the start. Work is now pushing further north, with North Cave and Gilberdyke in the East Riding of Yorkshire next in line. Holme on Spalding Moor will follow soon after. The rollout is moving fast—just six months after securing the contract, the first homes were live, and four months after breaking ground, residents were able to connect. In total, the contract will bring full fibre to nearly 72,000 properties. On top of that, another 50,000 premises will benefit from Quickline’s separate commercial rollout. This means tens of thousands of people in rural areas will finally have access to reliable, high-speed internet. Dan Hague, Project Delivery Director at Quickline, said: “Bringing high-speed broadband to rural communities is what we do best. From day one, the focus has been on getting results quickly, and connecting over 800 premises in just a few months is a huge milestone. Our teams are working tirelessly to bring reliable broadband to areas that have struggled for too long.” Telecoms Minister Sir Chris Bryant added: “Poor connectivity has been a major challenge for people living and working in rural Lincolnshire and East Yorkshire. Whether it’s remote NHS consultations or simply staying in touch with loved ones, fast broadband is essential. Thanks to this government-funded rollout, thousands of homes and businesses will now have access to the fastest speeds on the market, boosting the local economy and improving everyday life.” Homes and businesses in the rollout areas can now book their installation and get connected. The digital divide is closing—one village at a time.",https://fibrenews.co.uk/quickline-rolls-out-full-fibre-to-hard-to-reach-homes-in-lincolnshire-east-yorkshire/,2025-02-25T23:09:00+00:00
https://fibrenews.co.uk/category/all-news/,"Gigaclear Begins Project Gigabit Build to Connect 9,500 Oxfordshire Premises","Gigaclear has begun work on Project Gigabit in Oxfordshire, aiming to connect around 9,500 homes and businesses to full-fibre broadband. The £25.4m government-funded initiative targets hard-to-reach areas, with Gigaclear installing over 250km of new ducting—50% of which will utilise existing infrastructure. Nathan Rundle, CEO of Gigaclear, said: “Our mission is to bring full-fibre broadband to rural communities, and Project Gigabit is key to making that happen. As an Oxfordshire-based business, we’re committed to improving digital access in the county and delivering fast, reliable connectivity to local residents.” Telecoms Minister Sir Chris Bryant added: “Many communities in Oxfordshire have been excluded from the benefits of fast broadband. Through Project Gigabit, we’re closing those digital gaps and moving closer to our goal of full gigabit coverage by 2030.” Work is now underway, with completion expected by November 2026. Project Gigabit is part of the government’s strategy to ensure no rural community is left behind, delivering the same digital opportunities already available in larger towns and cities.",https://fibrenews.co.uk/gigaclear-begins-project-gigabit-build-to-connect-9500-oxfordshire-premises/,2025-02-18T08:27:45+00:00
https://fibrenews.co.uk/category/all-news/,Freedom Fibre Appoints Lindsey Sutherland as Chief Operations Officer,"Freedom Fibre has appointed Lindsey Sutherland as Chief Operations Officer (COO), effective 4th March 2025. Lindsey brings 30 years of experience in engineering and IT, with a background spanning the military, data systems, and telecoms. His career began with active service in Bosnia and Northern Ireland before founding a data systems business that supported transformation projects in the NHS and military shipbuilding. He later led technology integration at Community Fibre and served as CTO at SaaS VoIP provider Nebula. Lindsey said: “I’m proud to join Freedom Fibre at such a pivotal time. The broadband industry is evolving rapidly, and we must stay ahead to ensure we deliver the best possible service.” Nathan Vautier, CEO of Freedom Fibre, added: “Lindsey’s experience and leadership are a perfect fit for our ambitions. We’re excited to have him on board as we continue to scale.”",https://fibrenews.co.uk/freedom-fibre-appoints-lindsey-sutherland-as-chief-operations-officer/,2025-02-17T08:58:55+00:00
https://fibrenews.co.uk/category/all-news/,IDNet Partners with MS3 to Expand Full Fibre Connectivity for Homes and Businesses,"Hull-based full fibre network operator MS3 Networks has teamed up with IDNet, a premium UK internet service provider, to expand broadband options for homes and businesses across Hull, Scunthorpe, Grimsby, Immingham, Cleethorpes, and Mexborough. IDNet, established in 1996, is known for delivering fast and reliable internet to businesses and has recently expanded into home broadband, catering to the growing demand for quality internet for hybrid workers. Their offering includes flexible one-month contracts, 24/7 technical support, and services like leased lines and telephone solutions. As the first UK ISP to achieve B Corp certification, IDNet combines environmental responsibility with excellent customer care. This collaboration leverages MS3’s rapidly growing gigabit network, which has already reached 200,000 premises, aiming to surpass 535,000 by 2025, enabling high-speed, reliable connectivity across Hull and the Humber. Tim Davies, Co Founder of IDNet said: “For over 25 years, we’ve ensured that our customers can enjoy a reliable, resilient broadband connection. Partnering with MS3 is a great opportunity to expand our reach to new homes and businesses, while maintaining the same high-quality service.” Sam Hales, business development director (B2B) at MS3, said: “Welcoming IDNet to our network is exciting, not only because it increases choice for our customers, but also because they share our commitment to social impact. At MS3, we aim to improve the lives of local residents, whether that’s by providing fast and reliable internet through our growing network of ISP partners, or with community partnerships and initiatives.”",https://fibrenews.co.uk/idnet-partners-with-ms3-to-expand-full-fibre-connectivity-for-homes-and-businesses/,2024-12-11T10:16:27+00:00
https://fibrenews.co.uk/category/all-news/,Infranomics Analyse Latest BDUK OMR Results Showing 3.2 million premises without any commercial plans to build,"Infranomics has shed light on the UK’s 3.24 million “white premises,” areas identified as having no commercial or public gigabit broadband plans. Their analysis reveals challenges with the dataset’s accuracy, which unchanged would misalign up to £125 million in public funds. The guys and girls at Infranomics are obsessed with data, metrics, and AI, and their latest “side project” has unveiled a huge hole in the latest OMR (Open Market Review) data. The report highlighted the following: 1. Non-Habitable UPRNs: Over 150,000 UPRNs (Unique Property Reference Numbers) flagged, including UPRN’s that are PO boxes (65,033), graveyards (116), and lakes (65), with no need for connectivity. 2. New Builds & Overlap: 100,000+ UPRNs already connected by homebuilders like Fibrenest and ONFL but misclassified as white premises. 3. Gigabit Build Proximity from existing operators: 1.1 million white premises lie within 25 metres of existing gigabit-capable networks that is RFS or under construction – with a potential cost-to-connect (CTC) efficiencies of around £300-£500 for many locations, well within commercial means. Despite activity near 1.1 million UPRNs, discrepancies in data submission or interpretation by Ofcom and BDUK could be misclassifying these premises as underserved, leading to inefficiencies in public funds allocation. Leveraging advanced Infranomics tools like Atlas, Hercules, and Hermes, Infranomics equips telecom providers with actionable insights, enabling smarter investments, streamlined network builds, and effective sales targeting. Their expertise underscores the importance of precise data management in shaping the UK’s digital future. Reach out to the Infranomics team here: Book a meeting We also had a chance to speak to Alistair Goulden, Director at Infranomics, on our Fibrenews podcast, which you can listen to here .",https://fibrenews.co.uk/infranomics-analise-latest-bduk-omr-results-showing-3-2million-premises-without-any-commercial-plans-to-build/,2024-12-18T14:04:16+00:00
https://fibrenews.co.uk/category/all-news/,Dotlines UK Unveils Audra Security: Simplifying Internet Safety,"Dotlines UK is set to launch Audra Security , an innovative range of hardware and software designed to redefine how UK homes and small businesses secure their online activities. Audra will be focusing on the channel to push their products into market, which is great news for both ISP’s and B2B resellers. Audra’s key strengths are its affordability, eco-conscious design, and user-friendly functionality. For households, Audra Safe offers a secure Wi-Fi router with app-based parental controls, while AudraVPN ensures secure browsing across multiple devices. For businesses, Audra Secure combines router and firewall capabilities, managing up to 250 devices through a cloud-based dashboard—perfect for businesses stepping into digital security without an IT team. With roots in Southeast Asia, Dotlines now aims to bring this proven technology to the UK, providing simple, scalable solutions for online safety. Jaki Chowdhury, CEO of Dotlines UK, said: “We believe that staying safe online should be a basic right, not a privilege. We’re incredibly excited to bring Audra to the UK, where it can empower anyone – from busy parents to small business owners – to take control of their internet security, even if they have little to no technical knowledge. “Many homes and small businesses are targeted by opportunistic cyber criminals in a scattergun approach because they usually don’t have much or any protection. They also don’t have the time, knowledge or resources to implement advanced security systems, and they perhaps don’t even need such incredibly powerful features in the first place. Audra will protect at a price and simplicity level that anyone can handle and will help to deter the most common of threats.” “We’re not just here to sell a product, we’re committed to creating the biggest possible positive impact, both for the planet and for communities that lack the digital tools many of us take for granted. “Our goal is to democratise internet security. We want to make sure that the benefits of staying safe online are available to everyone, not just large corporations with large IT budgets.”",https://fibrenews.co.uk/dotlines-uk-unveils-audra-security-simplifying-internet-safety/,2024-12-09T11:40:00+00:00
https://fibrenews.co.uk/category/all-news/,Quickline Launches Its First Telecoms Apprenticeship Programme,"Quickline is investing in regional talent with its first cohort of telecoms apprentices. Eight recruits, aged 18 to mid-40s, joined in October and have completed initial training, now gaining field experience in Yorkshire and Lincolnshire. The programme supports Quickline’s Project Gigabit goals, bringing high-speed broadband to rural communities. Recruits like Chris Bedford, transitioning from cybersecurity, and Mohammed Ameen, with IT qualifications, reflect the diverse talent driving the initiative. Quickline plans to extend apprenticeships beyond engineering, aiming to grow talent while bridging the digital divide. Wendy Hiley, HR and Talent Acquisition Business Partner at Quickline, said: “Welcoming our first telecoms apprentices is an exciting moment for Quickline. As we continue to grow rapidly and expand our network, these new recruits are joining us at a pivotal time. “By offering structured apprenticeships, we’re not only investing in the future talent of our industry but also reinforcing our commitment to the communities we serve. Apprenticeships provide a fantastic opportunity for individuals to develop valuable skills while contributing to Quickline’s ambitious plans.”",https://fibrenews.co.uk/quickline-launches-its-first-telecoms-apprenticeship-programme/,2024-12-09T11:14:36+00:00
https://fibrenews.co.uk/category/all-news/,Earth Broadband Refreshes Its Brand and Its Mission to Save the Planet,"Earth Broadband, the planet-focused ISP provider, has launched a brand refresh, updating its logo, colors, and website. This marks a fresh push for innovation in 2025. Earth positions itself in the market with a strong “people and planet first” mantra, planting trees for every connected customer. A statement on their website reads: *”By partnering with Earth, you will plant mangroves in Madagascar every month, protecting wildlife habitats and creating opportunities for local communities to restore our planet. We chose Madagascar because it is renowned for its unique biodiversity, home to thousands of plant and animal species that exist nowhere else on Earth. Mangroves play a crucial role in sustaining this biodiversity by providing essential habitats and nursery grounds for a variety of marine and terrestrial species.”* Fibrenews spoke with Luke Chapman, CEO of Earth Broadband, and asked: What’s next? Luke said: *”We want to educate consumers on the network operator they’re connecting with. Not enough consumers understand their broadband or what goes on behind the scenes, and this needs to change. We’re carefully planning how to position this on our website without causing confusion, and we aim to launch something by January 2025. More needs to be done in the industry to educate consumers, which would make this task a whole lot easier.”* He added: “This is the brand’s next chapter, and we’ll continue to innovate throughout 2025.” Exciting times lie ahead in 2025, and we’ll be sure to pin down Luke for a conversation on the Fibrenews Podcast .",https://fibrenews.co.uk/earth-broadband-refreshes-its-brand-and-its-mission-to-save-the-planet/,2024-12-06T15:07:12+00:00
https://fibrenews.co.uk/category/all-news/,Neos Networks Enhances UK Ethernet Offering with CityFibre Partnership,"Neos Networks has expanded its partnership with CityFibre to boost the reach of CityFibre’s National Ethernet network by 50% on Neos’ LIVEQUOTE platform. This move gives businesses greater access to scalable, competitive connectivity options. CityFibre’s upgrades, including 10Gbps XGS-PON technology, align with Neos Networks’ commitment to quality, speed, and service. By collaborating with alternative networks, Neos is offering businesses more choice and addressing gaps left by legacy providers. This strategic collaboration underscores a shared vision of improving business connectivity across the UK. Lee Myall, CEO at Neos Networks, said : “Neos Networks is committed to offering the most comprehensive connectivity solutions for businesses across the UK. CityFibre has helped us expand the reach of the last-mile Ethernet services we can offer to meet the growing demands of our customers. By bringing more Ethernet choice onto our LIVEQUOTE platform, we’re strengthening our ability to deliver a diverse range of high-performance, scalable connectivity solutions that are critical to UK businesses’ digital success.” Andrew Wilson, Sales Director Wholesale at CityFibre, said: “By expanding our Ethernet network on LIVEQUOTE, we aim to make it easier for businesses to access our high-performance Ethernet network to support their digital ambitions. Our combined network footprints offer a comprehensive solution for any business that wants a viable, faster, and cheaper alternative to the incumbent solutions in the market.”",https://fibrenews.co.uk/neos-networks-enhances-uk-ethernet-offering-with-cityfibre-partnership/,2024-12-04T09:40:26+00:00
https://fibrenews.co.uk/category/all-news/,Elevate Wholesale® Partners with Flotek Group to Deliver Hyperfast Connectivity to Cardiff,"Elevate Wholesale® (formerly Telcom) has joined forces with Cardiff-based IT provider Flotek Group to revolutionize internet access for over 5,000 businesses across the city. This partnership is part of a £7m network initiative by Cardiff Council and the Welsh Government, aiming for 100% full fibre coverage by 2025. The collaboration will replace outdated copper systems with gigabit-capable broadband, addressing the city’s digital divide. Elevate’s Will Goodall called this a critical step for regional innovation, while Flotek’s Jay Ball highlighted its transformative impact on local businesses. Will Goodall , Head of Elevate Wholesale, said: “We are delighted to have onboarded Flotek as our first strategic partner for Cardiff as we prepare to support the region in its quest to access hyperfast internet. As the administrative, cultural, and commercial centre of Wales, it’s critical that businesses across the region have equitable access to digital technologies & we’re so excited to have a leading, local technology partner on board to drive this for us” Jay Ball , CEO at Flotek, said: “Having worked with local Cardiff businesses for over 20 years, we understand the challenges of accessing high-speed internet in our capital. Being chosen as a strategic partner to deliver this critical service means we can now help more businesses grow by embracing digital services that were previously out of reach. High-speed and reliable internet is essential for cloud services, and this partnership allows businesses to access these services without the high costs they were accustomed to. This new network will either provide access to previously unattainable services or significantly reduce their internet connectivity expenses by offering a more affordable solution..” ‍",https://fibrenews.co.uk/elevate-wholesale-partners-with-flotek-group-to-deliver-hyperfast-connectivity-to-cardiff/,2024-12-03T13:38:46+00:00
https://fibrenews.co.uk/category/all-news/,TalkTalk To Action More Redundancies After Refinancing Deal,"Last year, TalkTalk Group restructured, splitting into three distinct companies: TalkTalk Consumer, with over two million broadband customers; TalkTalk Business Direct; and PXC Communications, the wholesale brand. The company warned earlier this year of potential collapse without securing new financing. By July, its annual report flagged insolvency risks as early as August 2024. A TalkTalk spokesperson told the Manchester Evening News : “This is the first stage in a multi-year transformation of our business to deliver differentiated service and products to our customers. We are simplifying our business to ensure that we can continue to offer great value connectivity to our millions of customers across the UK. As part of this, we have made the difficult decision to launch a consultation about the future of some roles at TalkTalk’s consumer business.” According to the article, TalkTalk will be extending the redundancy consultation period to pause for two weeks over Christmas, but around 130 redundancies are likely to be announced. The business recently secured a £400m lifeline to manage its £1bn debt, ensuring both TalkTalk and PXC remain competitive and well-positioned for future growth.",https://fibrenews.co.uk/talktalk-to-action-more-redundancies-after-refinancing-deal/,2024-12-03T09:05:46+00:00
https://fibrenews.co.uk/category/all-news/,West Midlands £2.8 Billion Boost From Full Fibre,"Openreach’s ongoing upgrades to Ultrafast Full Fibre broadband could inject an estimated £2.8 billion into the West Midlands economy by 2029, according to a new report from the Centre for Economics and Business Research (Cebr) and Stantec. This transformative project is poised to enhance connectivity, boost local economies, and support social development. The research highlights that the Full Fibre rollout could contribute £66 billion in GVA to the UK economy by 2029. It also projects significant societal benefits, including the creation of over 620,000 flexible job opportunities, improved NHS efficiencies with five million online appointments, and educational advancements potentially increasing student pass rates in key subjects. The environmental impact is equally compelling, with more home workers reducing car journeys and carbon emissions. Kasam Hussain, Openreach’s regional director, emphasized the broader implications of this rollout. “We’re not just upgrading internet speeds—we’re creating a foundation for economic growth, job creation, and new opportunities in remote work, digital learning, and healthcare innovation.” The rollout’s transformative potential is already evident. Healthcare platforms like eConsult, used by 1,800 practices across the UK, demonstrate how improved connectivity can enhance access to GP services and streamline patient care. Similarly, schools adopting online learning tools are seeing improved outcomes, with thousands more students expected to achieve higher pass rates in key subjects by 2029. With Full Fibre now available to over 16 million UK homes and businesses and plans to reach 25 million by 2026, Openreach’s network is reshaping connectivity. Residents can check the Openreach postcode tool to explore Full Fibre availability and upgrade through their chosen broadband provider.",https://fibrenews.co.uk/west-midlands-2-8-billion-boost-from-full-fibre/,2024-12-03T08:55:43+00:00
https://fibrenews.co.uk/category/all-news/,Connect Fibre rolls out Wi-Fi 7 across all broadband plans,"Connect Fibre, a community-focused full fibre broadband provider, has launched Wi-Fi 7 across all its contracted packages. After thorough testing with top global manufacturers, the company is bringing next-gen tech to customers at no extra cost, sticking to its fair-pricing promise. The upgrade sets a new standard in the UK fibre market, making cutting-edge connectivity accessible without premium fees. Alongside Wi-Fi 7, Connect Fibre offers flexibility with 24-month contracts for lower rates or 12-month options for shorter commitments. The provider has also boosted its entry-level plan from 150Mbps to 250Mbps at no additional cost (on a 24-month deal), while its top-tier package now hits 2000Mbps. What Wi-Fi 7 brings Wi-Fi 7 uses advanced radio tech and new frequencies for faster, interference-free connections. Benefits include: Faster speeds : Multi-gigabit performance beats Wi-Fi 6, perfect for streaming and gaming. Lower latency : Reduced delays enhance gaming, AR/VR, and video calls. More capacity : Supports multiple devices with 8×8 MU-MIMO, ideal for smart homes. Stefan Stanislawski, CEO of Connect Fibre, said: “The launch of Wi-Fi 7 is a game-changer, and we’re proud to be leading the charge in bringing this cutting-edge technology to our customers. At Connect Fibre, innovation and customer experience are at the heart of everything we do. We believe everyone should have access to the best possible connectivity without barriers or premium pricing. With Wi-Fi 7, we’re not just keeping up with the future – we’re shaping it.”",https://fibrenews.co.uk/connect-fibre-rolls-out-wi-fi-7-across-all-broadband-plans/,2025-03-07T09:11:00+00:00
https://fibrenews.co.uk/category/all-news/,Daisy Communications Strikes Long-Term Partnership with AllPoints Fibre Networks,"Daisy Communications has signed a long-term strategic partnership with AllPoints Fibre Networks (APFN), securing access to a national full-fibre network through APFN’s aquila wholesale platform. With aquila , Daisy can instantly connect to millions of premises via a single, API-first platform—eliminating the complexity of managing multiple fibre networks. As part of the deal, Daisy will also acquire APFN’s B2B direct customer base, previously managed under the Giganet brand. Both companies have confirmed that customers will see no change to their service levels or pricing, while also gaining access to Daisy’s wider product suite and industry-leading support. The partnership takes effect immediately, and customers moving to Daisy have already been informed. Jarlath Finnegan, Group CEO at AllPoints Fibre Networks, said: “The Daisy deal marks another key milestone for APFN. Daisy now has access to the UK’s largest full-fibre wholesale network, benefiting the customers who have supported us along the way. We want to thank them and look forward to continuing that support through Daisy in the years ahead.” Dave McGinn, CEO at Daisy Communications, added: “We’re excited to bring the UK’s largest full-fibre wholesale network to our customers through this partnership. We also welcome the new businesses joining Daisy as part of the deal and look forward to working with them to keep Britain connected.”",https://fibrenews.co.uk/daisy-communications-strikes-long-term-partnership-with-allpoints-fibre-networks/,2025-03-03T09:41:12+00:00
https://fibrenews.co.uk/category/all-news/,Voiceflex Partners with Vorboss to Strengthen Business Connectivity,"Voiceflex has joined forces with Vorboss, London’s leading business ethernet fibre provider, to support partners with connectivity growth in the capital. Reliable connectivity is essential for modern businesses. Without a solid connection to the cloud, operations slow down or stop entirely. Many of Voiceflex’s services run in real-time, making uptime and performance critical. A system is only as strong as its weakest link. Partnering with a specialist fibre provider gives businesses access to high-speed, low-latency internet built for handling data-heavy applications, cloud services, and communication tools. Fibre isn’t just faster than traditional broadband—it’s more stable, scalable, and designed to support growing demands. Paul Taylor, CCO of Voiceflex, said: “We’re really impressed by their uptime stats, but even more so by the money-back service credits. If an outage goes beyond four minutes, an automatic credit is applied at the end of the month. That level of accountability is rare.” For businesses that need dependable, high-quality connectivity, this partnership makes a lot of sense.",https://fibrenews.co.uk/voiceflex-partners-with-vorboss-to-strengthen-business-connectivity/,2025-02-27T11:01:19+00:00
https://fibrenews.co.uk/category/all-news/,Quickline Rolls Out Full Fibre to Hard-to-Reach Homes in Lincolnshire & East Yorkshire,"Thousands of rural homes and businesses across Lincolnshire and the East Riding of Yorkshire are finally getting the broadband speeds they deserve. Quickline is delivering full fibre broadband as part of the government-backed Project Gigabit, bringing next-generation connectivity to communities that have long been left behind. Since securing the contract in summer 2024, Quickline has already connected nearly 850 funded homes and businesses to gigabit-capable broadband. The first areas to benefit include the villages of Ruskington, Ancaster, and Burgh le Marsh in the south of Lincolnshire. But this is just the start. Work is now pushing further north, with North Cave and Gilberdyke in the East Riding of Yorkshire next in line. Holme on Spalding Moor will follow soon after. The rollout is moving fast—just six months after securing the contract, the first homes were live, and four months after breaking ground, residents were able to connect. In total, the contract will bring full fibre to nearly 72,000 properties. On top of that, another 50,000 premises will benefit from Quickline’s separate commercial rollout. This means tens of thousands of people in rural areas will finally have access to reliable, high-speed internet. Dan Hague, Project Delivery Director at Quickline, said: “Bringing high-speed broadband to rural communities is what we do best. From day one, the focus has been on getting results quickly, and connecting over 800 premises in just a few months is a huge milestone. Our teams are working tirelessly to bring reliable broadband to areas that have struggled for too long.” Telecoms Minister Sir Chris Bryant added: “Poor connectivity has been a major challenge for people living and working in rural Lincolnshire and East Yorkshire. Whether it’s remote NHS consultations or simply staying in touch with loved ones, fast broadband is essential. Thanks to this government-funded rollout, thousands of homes and businesses will now have access to the fastest speeds on the market, boosting the local economy and improving everyday life.” Homes and businesses in the rollout areas can now book their installation and get connected. The digital divide is closing—one village at a time.",https://fibrenews.co.uk/quickline-rolls-out-full-fibre-to-hard-to-reach-homes-in-lincolnshire-east-yorkshire/,2025-02-25T23:09:00+00:00
https://fibrenews.co.uk/category/all-news/,"Gigaclear Begins Project Gigabit Build to Connect 9,500 Oxfordshire Premises","Gigaclear has begun work on Project Gigabit in Oxfordshire, aiming to connect around 9,500 homes and businesses to full-fibre broadband. The £25.4m government-funded initiative targets hard-to-reach areas, with Gigaclear installing over 250km of new ducting—50% of which will utilise existing infrastructure. Nathan Rundle, CEO of Gigaclear, said: “Our mission is to bring full-fibre broadband to rural communities, and Project Gigabit is key to making that happen. As an Oxfordshire-based business, we’re committed to improving digital access in the county and delivering fast, reliable connectivity to local residents.” Telecoms Minister Sir Chris Bryant added: “Many communities in Oxfordshire have been excluded from the benefits of fast broadband. Through Project Gigabit, we’re closing those digital gaps and moving closer to our goal of full gigabit coverage by 2030.” Work is now underway, with completion expected by November 2026. Project Gigabit is part of the government’s strategy to ensure no rural community is left behind, delivering the same digital opportunities already available in larger towns and cities.",https://fibrenews.co.uk/gigaclear-begins-project-gigabit-build-to-connect-9500-oxfordshire-premises/,2025-02-18T08:27:45+00:00
https://fibrenews.co.uk/category/all-news/,Freedom Fibre Appoints Lindsey Sutherland as Chief Operations Officer,"Freedom Fibre has appointed Lindsey Sutherland as Chief Operations Officer (COO), effective 4th March 2025. Lindsey brings 30 years of experience in engineering and IT, with a background spanning the military, data systems, and telecoms. His career began with active service in Bosnia and Northern Ireland before founding a data systems business that supported transformation projects in the NHS and military shipbuilding. He later led technology integration at Community Fibre and served as CTO at SaaS VoIP provider Nebula. Lindsey said: “I’m proud to join Freedom Fibre at such a pivotal time. The broadband industry is evolving rapidly, and we must stay ahead to ensure we deliver the best possible service.” Nathan Vautier, CEO of Freedom Fibre, added: “Lindsey’s experience and leadership are a perfect fit for our ambitions. We’re excited to have him on board as we continue to scale.”",https://fibrenews.co.uk/freedom-fibre-appoints-lindsey-sutherland-as-chief-operations-officer/,2025-02-17T08:58:55+00:00
